tradedate,secid,shortname,volume,close,dividends_value,currencyid
2013-10-31,MOEX,МосБиржа,4204630,61.23,,
2013-11-01,MOEX,МосБиржа,4307420,61.4,,
2013-11-05,MOEX,МосБиржа,19579540,60.9,,
2013-11-06,MOEX,МосБиржа,17809750,61.01,,
2013-11-07,MOEX,МосБиржа,11602160,60.98,,
2013-11-08,MOEX,МосБиржа,7913450,61.45,,
2013-11-11,MOEX,МосБиржа,5309360,62.49,,
2013-11-12,MOEX,МосБиржа,7026460,64.8,,
2013-11-13,MOEX,МосБиржа,7211530,64.51,,
2013-11-14,MOEX,МосБиржа,7621130,64.77,,
2013-11-15,MOEX,МосБиржа,3930010,64.92,,
2013-11-18,MOEX,МосБиржа,4140650,65.02,,
2013-11-19,MOEX,МосБиржа,6190120,65.39,,
2013-11-20,MOEX,МосБиржа,4181250,65.35,,
2013-11-21,MOEX,МосБиржа,5256260,65.55,,
2013-11-22,MOEX,МосБиржа,9088490,67.15,,
2013-11-25,MOEX,МосБиржа,5113370,67.5,,
2013-11-26,MOEX,МосБиржа,24918480,67.45,,
2013-11-27,MOEX,МосБиржа,11967160,67.4,,
2013-11-28,MOEX,МосБиржа,3462210,66.54,,
2013-11-29,MOEX,МосБиржа,5663510,67.0,,
2013-12-02,MOEX,МосБиржа,4219560,66.57,,
2013-12-03,MOEX,МосБиржа,7251180,65.5,,
2013-12-04,MOEX,МосБиржа,3573710,65.15,,
2013-12-05,MOEX,МосБиржа,5690320,62.0,,
2013-12-06,MOEX,МосБиржа,4083700,63.3,,
2013-12-09,MOEX,МосБиржа,6151030,63.03,,
2013-12-10,MOEX,МосБиржа,3767080,63.77,,
2013-12-11,MOEX,МосБиржа,3154840,63.71,,
2013-12-12,MOEX,МосБиржа,2570950,63.18,,
2013-12-13,MOEX,МосБиржа,2655350,63.8,,
2013-12-16,MOEX,МосБиржа,3642020,63.88,,
2013-12-17,MOEX,МосБиржа,1784970,63.59,,
2013-12-18,MOEX,МосБиржа,2249470,63.52,,
2013-12-19,MOEX,МосБиржа,4655690,62.11,,
2013-12-20,MOEX,МосБиржа,3814910,63.09,,
2013-12-23,MOEX,МосБиржа,4472780,65.01,,
2013-12-24,MOEX,МосБиржа,6023600,64.39,,
2013-12-25,MOEX,МосБиржа,3133160,64.0,,
2013-12-26,MOEX,МосБиржа,1409390,63.02,,
2013-12-27,MOEX,МосБиржа,9126260,64.26,,
2013-12-30,MOEX,МосБиржа,5584940,65.0,,
2014-01-06,MOEX,МосБиржа,2506550,62.92,,
2014-01-08,MOEX,МосБиржа,1687240,65.0,,
2014-01-09,MOEX,МосБиржа,1962760,65.07,,
2014-01-10,MOEX,МосБиржа,2529910,65.39,,
2014-01-13,MOEX,МосБиржа,935420,65.2,,
2014-01-14,MOEX,МосБиржа,1410050,64.81,,
2014-01-15,MOEX,МосБиржа,2672500,65.0,,
2014-01-16,MOEX,МосБиржа,1685050,64.8,,
2014-01-17,MOEX,МосБиржа,1682480,64.26,,
2014-01-20,MOEX,МосБиржа,1336290,63.66,,
2014-01-21,MOEX,МосБиржа,1567770,64.33,,
2014-01-22,MOEX,МосБиржа,1083340,63.6,,
2014-01-23,MOEX,МосБиржа,1479180,63.61,,
2014-01-24,MOEX,МосБиржа,3929840,62.45,,
2014-01-27,MOEX,МосБиржа,2928340,61.76,,
2014-01-28,MOEX,МосБиржа,3830630,62.96,,
2014-01-29,MOEX,МосБиржа,2525530,63.3,,
2014-01-30,MOEX,МосБиржа,5667870,61.08,,
2014-01-31,MOEX,МосБиржа,3809160,61.43,,
2014-02-03,MOEX,МосБиржа,840940,61.18,,
2014-02-04,MOEX,МосБиржа,539110,60.51,,
2014-02-05,MOEX,МосБиржа,2481150,62.41,,
2014-02-06,MOEX,МосБиржа,3331600,64.7,,
2014-02-07,MOEX,МосБиржа,3816370,63.5,,
2014-02-10,MOEX,МосБиржа,1031490,63.0,,
2014-02-11,MOEX,МосБиржа,972820,63.68,,
2014-02-12,MOEX,МосБиржа,1875990,62.55,,
2014-02-13,MOEX,МосБиржа,2427220,64.05,,
2014-02-14,MOEX,МосБиржа,2617100,65.0,,
2014-02-17,MOEX,МосБиржа,9278240,65.3,,
2014-02-18,MOEX,МосБиржа,2389160,65.3,,
2014-02-19,MOEX,МосБиржа,2640710,65.27,,
2014-02-20,MOEX,МосБиржа,2816070,64.17,,
2014-02-21,MOEX,МосБиржа,1801470,65.23,,
2014-02-24,MOEX,МосБиржа,3723440,65.07,,
2014-02-25,MOEX,МосБиржа,2341670,65.15,,
2014-02-26,MOEX,МосБиржа,5511320,64.1,,
2014-02-27,MOEX,МосБиржа,9252410,64.0,,
2014-02-28,MOEX,МосБиржа,11844470,64.0,,
2014-03-03,MOEX,МосБиржа,14275640,56.61,,
2014-03-04,MOEX,МосБиржа,9355500,56.75,,
2014-03-05,MOEX,МосБиржа,9497190,59.11,,
2014-03-06,MOEX,МосБиржа,8257660,57.67,,
2014-03-07,MOEX,МосБиржа,4294920,57.0,,
2014-03-11,MOEX,МосБиржа,7825670,54.75,,
2014-03-12,MOEX,МосБиржа,2629910,53.75,,
2014-03-13,MOEX,МосБиржа,6179170,49.1,,
2014-03-14,MOEX,МосБиржа,16963860,48.84,,
2014-03-17,MOEX,МосБиржа,5768280,50.6,,
2014-03-18,MOEX,МосБиржа,11424100,56.62,,
2014-03-19,MOEX,МосБиржа,12429140,55.86,,
2014-03-20,MOEX,МосБиржа,2580070,56.03,,
2014-03-21,MOEX,МосБиржа,4152380,55.53,,
2014-03-24,MOEX,МосБиржа,2778050,56.7,,
2014-03-25,MOEX,МосБиржа,6086330,58.07,,
2014-03-26,MOEX,МосБиржа,5555170,59.25,,
2014-03-27,MOEX,МосБиржа,3348060,57.55,,
2014-03-28,MOEX,МосБиржа,2033430,58.23,,
2014-03-31,MOEX,МосБиржа,4212980,57.9,,
2014-04-01,MOEX,МосБиржа,1872590,57.76,,
2014-04-02,MOEX,МосБиржа,4297060,59.5,,
2014-04-03,MOEX,МосБиржа,1968260,59.44,,
2014-04-04,MOEX,МосБиржа,1126610,58.6,,
2014-04-07,MOEX,МосБиржа,5276960,56.25,,
2014-04-08,MOEX,МосБиржа,6940830,57.22,,
2014-04-09,MOEX,МосБиржа,5805790,58.19,,
2014-04-10,MOEX,МосБиржа,5316280,62.0,,
2014-04-11,MOEX,МосБиржа,2347250,61.67,,
2014-04-14,MOEX,МосБиржа,6060900,58.7,,
2014-04-15,MOEX,МосБиржа,4303060,55.81,,
2014-04-16,MOEX,МосБиржа,4853800,56.1,,
2014-04-17,MOEX,МосБиржа,3247820,55.93,,
2014-04-18,MOEX,МосБиржа,2506240,57.0,,
2014-04-21,MOEX,МосБиржа,1747640,56.0,,
2014-04-22,MOEX,МосБиржа,2670400,55.6,,
2014-04-23,MOEX,МосБиржа,2701820,55.65,,
2014-04-24,MOEX,МосБиржа,3575520,55.2,,
2014-04-25,MOEX,МосБиржа,5003840,53.9,,
2014-04-28,MOEX,МосБиржа,7184920,53.9,,
2014-04-29,MOEX,МосБиржа,7942840,53.66,,
2014-04-30,MOEX,МосБиржа,7597950,52.79,,
2014-05-02,MOEX,МосБиржа,1811430,53.59,,
2014-05-05,MOEX,МосБиржа,2493200,52.91,,
2014-05-06,MOEX,МосБиржа,2375920,54.31,,
2014-05-07,MOEX,МосБиржа,3668420,55.6,,
2014-05-08,MOEX,МосБиржа,7783590,58.03,,
2014-05-12,MOEX,МосБиржа,3063080,58.17,,
2014-05-13,MOEX,МосБиржа,2562880,59.49,,
2014-05-14,MOEX,МосБиржа,1974300,59.29,,
2014-05-15,MOEX,МосБиржа,2733740,58.0,,
2014-05-16,MOEX,МосБиржа,4010690,58.21,,
2014-05-19,MOEX,МосБиржа,2753760,59.49,,
2014-05-20,MOEX,МосБиржа,2900080,59.75,,
2014-05-21,MOEX,МосБиржа,3868520,60.49,,
2014-05-22,MOEX,МосБиржа,4052620,60.5,,
2014-05-23,MOEX,МосБиржа,3169890,62.0,,
2014-05-26,MOEX,МосБиржа,2546670,62.54,,
2014-05-27,MOEX,МосБиржа,3550560,61.0,,
2014-05-28,MOEX,МосБиржа,1579110,61.75,,
2014-05-29,MOEX,МосБиржа,9997680,63.64,,
2014-05-30,MOEX,МосБиржа,13071030,65.75,,
2014-06-02,MOEX,МосБиржа,8228660,65.45,,
2014-06-03,MOEX,МосБиржа,7738000,63.2,,
2014-06-04,MOEX,МосБиржа,4528700,64.01,,
2014-06-05,MOEX,МосБиржа,2691420,65.3,,
2014-06-06,MOEX,МосБиржа,4723670,65.34,,
2014-06-09,MOEX,МосБиржа,2605060,65.66,,
2014-06-10,MOEX,МосБиржа,2831340,63.88,,
2014-06-11,MOEX,МосБиржа,2409960,65.65,,
2014-06-16,MOEX,МосБиржа,7246180,65.65,,
2014-06-17,MOEX,МосБиржа,2526940,66.3,,
2014-06-18,MOEX,МосБиржа,1940390,66.96,,
2014-06-19,MOEX,МосБиржа,4494260,67.5,,
2014-06-20,MOEX,МосБиржа,2678410,68.31,,
2014-06-23,MOEX,МосБиржа,3459220,69.8,,
2014-06-24,MOEX,МосБиржа,3807150,68.36,,
2014-06-25,MOEX,МосБиржа,5660700,66.18,,
2014-06-26,MOEX,МосБиржа,3562740,65.97,,
2014-06-27,MOEX,МосБиржа,5383650,66.17,,
2014-06-30,MOEX,МосБиржа,11883130,67.45,,
2014-07-01,MOEX,МосБиржа,6195230,65.05,,
2014-07-02,MOEX,МосБиржа,57519900,65.75,,
2014-07-03,MOEX,МосБиржа,9133070,65.6,,
2014-07-04,MOEX,МосБиржа,5055540,64.54,,
2014-07-07,MOEX,МосБиржа,4287630,65.92,,
2014-07-08,MOEX,МосБиржа,12060530,65.0,,
2014-07-09,MOEX,МосБиржа,5259850,65.25,,
2014-07-10,MOEX,МосБиржа,9699140,62.27,,
2014-07-11,MOEX,МосБиржа,3112550,62.12,2.38,RUB
2014-07-14,MOEX,МосБиржа,2136210,61.71,,
2014-07-15,MOEX,МосБиржа,3408590,61.64,,
2014-07-16,MOEX,МосБиржа,3361970,61.8,,
2014-07-17,MOEX,МосБиржа,8948570,61.49,,
2014-07-18,MOEX,МосБиржа,7437110,60.93,,
2014-07-21,MOEX,МосБиржа,7326540,58.75,,
2014-07-22,MOEX,МосБиржа,5996360,60.1,,
2014-07-23,MOEX,МосБиржа,6752190,61.43,,
2014-07-24,MOEX,МосБиржа,3038670,59.8,,
2014-07-25,MOEX,МосБиржа,4060310,58.7,,
2014-07-28,MOEX,МосБиржа,9444640,55.5,,
2014-07-29,MOEX,МосБиржа,6227400,56.49,,
2014-07-30,MOEX,МосБиржа,8371200,58.0,,
2014-07-31,MOEX,МосБиржа,8657510,56.94,,
2014-08-01,MOEX,МосБиржа,1700600,57.48,,
2014-08-04,MOEX,МосБиржа,2972690,58.56,,
2014-08-05,MOEX,МосБиржа,2472440,59.2,,
2014-08-06,MOEX,МосБиржа,4271940,56.83,,
2014-08-07,MOEX,МосБиржа,9121690,56.01,,
2014-08-08,MOEX,МосБиржа,5085970,58.5,,
2014-08-11,MOEX,МосБиржа,3353070,59.0,,
2014-08-12,MOEX,МосБиржа,5463160,58.65,,
2014-08-13,MOEX,МосБиржа,10645930,60.71,,
2014-08-14,MOEX,МосБиржа,8287380,59.8,,
2014-08-15,MOEX,МосБиржа,3445450,60.6,,
2014-08-18,MOEX,МосБиржа,6323150,61.8,,
2014-08-19,MOEX,МосБиржа,7936570,63.8,,
2014-08-20,MOEX,МосБиржа,3320930,64.0,,
2014-08-21,MOEX,МосБиржа,2943370,64.99,,
2014-08-22,MOEX,МосБиржа,4881530,64.25,,
2014-08-25,MOEX,МосБиржа,979910,64.94,,
2014-08-26,MOEX,МосБиржа,7045840,66.2,,
2014-08-27,MOEX,МосБиржа,5248580,66.5,,
2014-08-28,MOEX,МосБиржа,5620720,64.7,,
2014-08-29,MOEX,МосБиржа,16194080,63.5,,
2014-09-01,MOEX,МосБиржа,11130210,60.55,,
2014-09-02,MOEX,МосБиржа,4283700,60.82,,
2014-09-03,MOEX,МосБиржа,14403760,63.4,,
2014-09-04,MOEX,МосБиржа,9890530,64.3,,
2014-09-05,MOEX,МосБиржа,5253050,64.22,,
2014-09-08,MOEX,МосБиржа,3431210,63.85,,
2014-09-09,MOEX,МосБиржа,4977060,63.12,,
2014-09-10,MOEX,МосБиржа,3992100,63.3,,
2014-09-11,MOEX,МосБиржа,4129710,62.17,,
2014-09-12,MOEX,МосБиржа,4495940,61.95,,
2014-09-15,MOEX,МосБиржа,5422760,61.17,,
2014-09-16,MOEX,МосБиржа,6442290,61.9,,
2014-09-17,MOEX,МосБиржа,16946090,60.0,,
2014-09-18,MOEX,МосБиржа,8752780,61.0,,
2014-09-19,MOEX,МосБиржа,32787260,59.58,,
2014-09-22,MOEX,МосБиржа,31084300,60.3,,
2014-09-23,MOEX,МосБиржа,8082790,60.1,,
2014-09-24,MOEX,МосБиржа,4680140,60.0,,
2014-09-25,MOEX,МосБиржа,5166230,59.86,,
2014-09-26,MOEX,МосБиржа,6488990,59.98,,
2014-09-29,MOEX,МосБиржа,5733580,58.49,,
2014-09-30,MOEX,МосБиржа,9188360,58.5,,
2014-10-01,MOEX,МосБиржа,3879690,58.6,,
2014-10-02,MOEX,МосБиржа,2870820,58.52,,
2014-10-03,MOEX,МосБиржа,3650500,59.0,,
2014-10-06,MOEX,МосБиржа,6013850,61.2,,
2014-10-07,MOEX,МосБиржа,8413740,60.44,,
2014-10-08,MOEX,МосБиржа,4915630,59.94,,
2014-10-09,MOEX,МосБиржа,2282010,59.8,,
2014-10-10,MOEX,МосБиржа,3780830,58.7,,
2014-10-13,MOEX,МосБиржа,5087240,60.0,,
2014-10-14,MOEX,МосБиржа,5821850,59.55,,
2014-10-15,MOEX,МосБиржа,2509220,59.0,,
2014-10-16,MOEX,МосБиржа,5747840,58.99,,
2014-10-17,MOEX,МосБиржа,3780240,58.9,,
2014-10-20,MOEX,МосБиржа,5138470,57.5,,
2014-10-21,MOEX,МосБиржа,4316730,57.95,,
2014-10-22,MOEX,МосБиржа,4206040,58.0,,
2014-10-23,MOEX,МосБиржа,9016190,58.1,,
2014-10-24,MOEX,МосБиржа,1736510,58.2,,
2014-10-27,MOEX,МосБиржа,3066630,58.0,,
2014-10-28,MOEX,МосБиржа,11360300,58.13,,
2014-10-29,MOEX,МосБиржа,5713220,58.0,,
2014-10-30,MOEX,МосБиржа,10394350,57.89,,
2014-10-31,MOEX,МосБиржа,17474250,58.0,,
2014-11-03,MOEX,МосБиржа,6181520,57.67,,
2014-11-05,MOEX,МосБиржа,7825120,58.0,,
2014-11-06,MOEX,МосБиржа,8645750,58.99,,
2014-11-07,MOEX,МосБиржа,8149050,59.28,,
