tradedate,secid,shortname,volume,close,dividends_value,currencyid
2013-09-27,VTBR,ВТБ ао,35772290000,0.04309,,
2013-09-30,VTBR,ВТБ ао,31560220000,0.04267,,
2013-10-01,VTBR,ВТБ ао,32490820000,0.04321,,
2013-10-02,VTBR,ВТБ ао,32755950000,0.04263,,
2013-10-03,VTBR,ВТБ ао,40711690000,0.04204,,
2013-10-04,VTBR,ВТБ ао,54248030000,0.04229,,
2013-10-07,VTBR,ВТБ ао,39011450000,0.04202,,
2013-10-08,VTBR,ВТБ ао,46821260000,0.04231,,
2013-10-09,VTBR,ВТБ ао,35730620000,0.04223,,
2013-10-10,VTBR,ВТБ ао,70328980000,0.04275,,
2013-10-11,VTBR,ВТБ ао,56138320000,0.04299,,
2013-10-14,VTBR,ВТБ ао,52745130000,0.0436,,
2013-10-15,VTBR,ВТБ ао,50500980000,0.04383,,
2013-10-16,VTBR,ВТБ ао,59034050000,0.04383,,
2013-10-17,VTBR,ВТБ ао,46172680000,0.04325,,
2013-10-18,VTBR,ВТБ ао,37514960000,0.04337,,
2013-10-21,VTBR,ВТБ ао,34847050000,0.04357,,
2013-10-22,VTBR,ВТБ ао,42884680000,0.04334,,
2013-10-23,VTBR,ВТБ ао,37292170000,0.04296,,
2013-10-24,VTBR,ВТБ ао,33511500000,0.04266,,
2013-10-25,VTBR,ВТБ ао,24363080000,0.04258,,
2013-10-28,VTBR,ВТБ ао,39726410000,0.04339,,
2013-10-29,VTBR,ВТБ ао,60682360000,0.04336,,
2013-10-30,VTBR,ВТБ ао,107945300000,0.0441,,
2013-10-31,VTBR,ВТБ ао,59645860000,0.04435,,
2013-11-01,VTBR,ВТБ ао,38276300000,0.0447,,
2013-11-05,VTBR,ВТБ ао,35100690000,0.0443,,
2013-11-06,VTBR,ВТБ ао,41177630000,0.04459,,
2013-11-07,VTBR,ВТБ ао,55514550000,0.04483,,
2013-11-08,VTBR,ВТБ ао,59560940000,0.04548,,
2013-11-11,VTBR,ВТБ ао,29549490000,0.0453,,
2013-11-12,VTBR,ВТБ ао,32079600000,0.04565,,
2013-11-13,VTBR,ВТБ ао,64678260000,0.0437,,
2013-11-14,VTBR,ВТБ ао,87623270000,0.04432,,
2013-11-15,VTBR,ВТБ ао,59177400000,0.045,,
2013-11-18,VTBR,ВТБ ао,33254100000,0.04542,,
2013-11-19,VTBR,ВТБ ао,51048900000,0.0461,,
2013-11-20,VTBR,ВТБ ао,69585220000,0.04689,,
2013-11-21,VTBR,ВТБ ао,43053590000,0.04595,,
2013-11-22,VTBR,ВТБ ао,43046460000,0.04649,,
2013-11-25,VTBR,ВТБ ао,36206590000,0.04673,,
2013-11-26,VTBR,ВТБ ао,152940970000,0.047,,
2013-11-27,VTBR,ВТБ ао,106266970000,0.04686,,
2013-11-28,VTBR,ВТБ ао,54433220000,0.0466,,
2013-11-29,VTBR,ВТБ ао,25318280000,0.04628,,
2013-12-02,VTBR,ВТБ ао,24843570000,0.04635,,
2013-12-03,VTBR,ВТБ ао,61735260000,0.0457,,
2013-12-04,VTBR,ВТБ ао,50209620000,0.04566,,
2013-12-05,VTBR,ВТБ ао,79199360000,0.04562,,
2013-12-06,VTBR,ВТБ ао,60098520000,0.046,,
2013-12-09,VTBR,ВТБ ао,70576190000,0.04645,,
2013-12-10,VTBR,ВТБ ао,55241420000,0.04655,,
2013-12-11,VTBR,ВТБ ао,27366510000,0.04656,,
2013-12-12,VTBR,ВТБ ао,38730490000,0.04618,,
2013-12-13,VTBR,ВТБ ао,33981940000,0.04627,,
2013-12-16,VTBR,ВТБ ао,22373200000,0.04675,,
2013-12-17,VTBR,ВТБ ао,32034800000,0.04686,,
2013-12-18,VTBR,ВТБ ао,19908890000,0.04715,,
2013-12-19,VTBR,ВТБ ао,47906340000,0.04778,,
2013-12-20,VTBR,ВТБ ао,62924430000,0.04853,,
2013-12-23,VTBR,ВТБ ао,39364310000,0.04891,,
2013-12-24,VTBR,ВТБ ао,19068590000,0.04888,,
2013-12-25,VTBR,ВТБ ао,26876240000,0.04916,,
2013-12-26,VTBR,ВТБ ао,18666210000,0.04951,,
2013-12-27,VTBR,ВТБ ао,41781820000,0.04927,,
2013-12-30,VTBR,ВТБ ао,50490300000,0.04966,,
2014-01-06,VTBR,ВТБ ао,14020850000,0.04846,,
2014-01-08,VTBR,ВТБ ао,10341130000,0.04791,,
2014-01-09,VTBR,ВТБ ао,17420160000,0.04812,,
2014-01-10,VTBR,ВТБ ао,15982840000,0.04846,,
2014-01-13,VTBR,ВТБ ао,24850300000,0.04892,,
2014-01-14,VTBR,ВТБ ао,43911520000,0.04911,,
2014-01-15,VTBR,ВТБ ао,31784590000,0.04905,,
2014-01-16,VTBR,ВТБ ао,18252210000,0.04868,,
2014-01-17,VTBR,ВТБ ао,21341910000,0.0484,,
2014-01-20,VTBR,ВТБ ао,20439300000,0.0482,,
2014-01-21,VTBR,ВТБ ао,17648650000,0.04837,,
2014-01-22,VTBR,ВТБ ао,37384130000,0.04767,,
2014-01-23,VTBR,ВТБ ао,28520340000,0.04755,,
2014-01-24,VTBR,ВТБ ао,50674750000,0.04696,,
2014-01-27,VTBR,ВТБ ао,51290530000,0.04638,,
2014-01-28,VTBR,ВТБ ао,26386290000,0.04627,,
2014-01-29,VTBR,ВТБ ао,53246310000,0.04636,,
2014-01-30,VTBR,ВТБ ао,46565970000,0.0458,,
2014-01-31,VTBR,ВТБ ао,32166550000,0.04544,,
2014-02-03,VTBR,ВТБ ао,27480150000,0.04527,,
2014-02-04,VTBR,ВТБ ао,27386710000,0.04535,,
2014-02-05,VTBR,ВТБ ао,29808210000,0.04621,,
2014-02-06,VTBR,ВТБ ао,22550610000,0.0461,,
2014-02-07,VTBR,ВТБ ао,17320950000,0.04603,,
2014-02-10,VTBR,ВТБ ао,13566300000,0.04555,,
2014-02-11,VTBR,ВТБ ао,16605030000,0.04555,,
2014-02-12,VTBR,ВТБ ао,31395830000,0.04657,,
2014-02-13,VTBR,ВТБ ао,18308300000,0.04562,,
2014-02-14,VTBR,ВТБ ао,24441720000,0.04591,,
2014-02-17,VTBR,ВТБ ао,11044500000,0.0462,,
2014-02-18,VTBR,ВТБ ао,21201990000,0.04603,,
2014-02-19,VTBR,ВТБ ао,36336110000,0.04511,,
2014-02-20,VTBR,ВТБ ао,33199830000,0.04515,,
2014-02-21,VTBR,ВТБ ао,18691230000,0.04532,,
2014-02-24,VTBR,ВТБ ао,21180200000,0.04514,,
2014-02-25,VTBR,ВТБ ао,20609990000,0.04459,,
2014-02-26,VTBR,ВТБ ао,28236790000,0.04401,,
2014-02-27,VTBR,ВТБ ао,62771150000,0.04245,,
2014-02-28,VTBR,ВТБ ао,49398230000,0.04213,,
2014-03-03,VTBR,ВТБ ао,142761780000,0.03475,,
2014-03-04,VTBR,ВТБ ао,102850790000,0.03742,,
2014-03-05,VTBR,ВТБ ао,86185640000,0.0363,,
2014-03-06,VTBR,ВТБ ао,77911840000,0.03524,,
2014-03-07,VTBR,ВТБ ао,52852430000,0.0351,,
2014-03-11,VTBR,ВТБ ао,90412820000,0.03351,,
2014-03-12,VTBR,ВТБ ао,80938750000,0.03171,,
2014-03-13,VTBR,ВТБ ао,107010340000,0.0319,,
2014-03-14,VTBR,ВТБ ао,117536230000,0.032,,
2014-03-17,VTBR,ВТБ ао,100682030000,0.0331,,
2014-03-18,VTBR,ВТБ ао,109044770000,0.03431,,
2014-03-19,VTBR,ВТБ ао,77919200000,0.03416,,
2014-03-20,VTBR,ВТБ ао,60469470000,0.0349,,
2014-03-21,VTBR,ВТБ ао,72663420000,0.03405,,
2014-03-24,VTBR,ВТБ ао,34512250000,0.03411,,
2014-03-25,VTBR,ВТБ ао,61314780000,0.03538,,
2014-03-26,VTBR,ВТБ ао,67195510000,0.03645,,
2014-03-27,VTBR,ВТБ ао,89429350000,0.03649,,
2014-03-28,VTBR,ВТБ ао,88999000000,0.03822,,
2014-03-31,VTBR,ВТБ ао,97311380000,0.0396,,
2014-04-01,VTBR,ВТБ ао,86374630000,0.0394,,
2014-04-02,VTBR,ВТБ ао,109080120000,0.03895,,
2014-04-03,VTBR,ВТБ ао,85808590000,0.03822,,
2014-04-04,VTBR,ВТБ ао,137071920000,0.0389,,
2014-04-07,VTBR,ВТБ ао,80280130000,0.03774,,
2014-04-08,VTBR,ВТБ ао,78062340000,0.03825,,
2014-04-09,VTBR,ВТБ ао,52053840000,0.0384,,
2014-04-10,VTBR,ВТБ ао,55546800000,0.0391,,
2014-04-11,VTBR,ВТБ ао,121899550000,0.03968,,
2014-04-14,VTBR,ВТБ ао,76009120000,0.03938,,
2014-04-15,VTBR,ВТБ ао,73144850000,0.03823,,
2014-04-16,VTBR,ВТБ ао,53001980000,0.03833,,
2014-04-17,VTBR,ВТБ ао,57645350000,0.03837,,
2014-04-18,VTBR,ВТБ ао,42394530000,0.03891,,
2014-04-21,VTBR,ВТБ ао,22331210000,0.03853,,
2014-04-22,VTBR,ВТБ ао,49899740000,0.03839,,
2014-04-23,VTBR,ВТБ ао,66842570000,0.03834,,
2014-04-24,VTBR,ВТБ ао,111668360000,0.03799,,
2014-04-25,VTBR,ВТБ ао,80558700000,0.03732,,
2014-04-28,VTBR,ВТБ ао,63373380000,0.03825,,
2014-04-29,VTBR,ВТБ ао,43055270000,0.03858,,
2014-04-30,VTBR,ВТБ ао,35459700000,0.03865,,
2014-05-02,VTBR,ВТБ ао,18939090000,0.0386,,
2014-05-05,VTBR,ВТБ ао,49372990000,0.0387,,
2014-05-06,VTBR,ВТБ ао,69362060000,0.03991,,
2014-05-07,VTBR,ВТБ ао,123953650000,0.0416,,
2014-05-08,VTBR,ВТБ ао,62080690000,0.04222,,
2014-05-12,VTBR,ВТБ ао,77167930000,0.0442,,
2014-05-13,VTBR,ВТБ ао,135218720000,0.0448,,
2014-05-14,VTBR,ВТБ ао,69719520000,0.04466,,
2014-05-15,VTBR,ВТБ ао,66623790000,0.04433,,
2014-05-16,VTBR,ВТБ ао,56198590000,0.04499,,
2014-05-19,VTBR,ВТБ ао,62328700000,0.0461,,
2014-05-20,VTBR,ВТБ ао,70524100000,0.0467,,
2014-05-21,VTBR,ВТБ ао,79671250000,0.04733,,
