tradedate,secid,shortname,volume,close,dividends_value,currencyid
2013-12-06,NVTK,Новатэк ао,1511690,399.47,,
2013-12-09,NVTK,Новатэк ао,2863940,414.01,,
2013-12-10,NVTK,Новатэк ао,2068270,410.75,,
2013-12-11,NVTK,Новатэк ао,1405780,405.09,,
2013-12-12,NVTK,Новатэк ао,1669420,400.98,,
2013-12-13,NVTK,Новатэк ао,1520960,400.6,,
2013-12-16,NVTK,Новатэк ао,1752050,401.99,,
2013-12-17,NVTK,Новатэк ао,1469040,401.0,,
2013-12-18,NVTK,Новатэк ао,1898250,402.0,,
2013-12-19,NVTK,Новатэк ао,2657930,401.0,,
2013-12-20,NVTK,Новатэк ао,1278080,399.3,,
2013-12-23,NVTK,Новатэк ао,1284260,404.0,,
2013-12-24,NVTK,Новатэк ао,751660,405.97,,
2013-12-25,NVTK,Новатэк ао,509910,402.5,,
2013-12-26,NVTK,Новатэк ао,527430,404.3,,
2013-12-27,NVTK,Новатэк ао,621930,399.0,,
2013-12-30,NVTK,Новатэк ао,754270,399.01,,
2014-01-06,NVTK,Новатэк ао,1684610,393.11,,
2014-01-08,NVTK,Новатэк ао,831990,389.79,,
2014-01-09,NVTK,Новатэк ао,1316060,385.7,,
2014-01-10,NVTK,Новатэк ао,1598240,387.35,,
2014-01-13,NVTK,Новатэк ао,1548810,396.8,,
2014-01-14,NVTK,Новатэк ао,1494760,399.0,,
2014-01-15,NVTK,Новатэк ао,1784810,400.4,,
2014-01-16,NVTK,Новатэк ао,1749870,394.1,,
2014-01-17,NVTK,Новатэк ао,1113130,400.2,,
2014-01-20,NVTK,Новатэк ао,1104510,405.12,,
2014-01-21,NVTK,Новатэк ао,1173960,405.8,,
2014-01-22,NVTK,Новатэк ао,802690,405.1,,
2014-01-23,NVTK,Новатэк ао,2393490,416.0,,
2014-01-24,NVTK,Новатэк ао,2164360,408.68,,
2014-01-27,NVTK,Новатэк ао,1391920,406.0,,
2014-01-28,NVTK,Новатэк ао,1908870,391.3,,
2014-01-29,NVTK,Новатэк ао,2864310,389.98,,
2014-01-30,NVTK,Новатэк ао,1485350,390.98,,
2014-01-31,NVTK,Новатэк ао,1401600,393.45,,
2014-02-03,NVTK,Новатэк ао,1284690,388.51,,
2014-02-04,NVTK,Новатэк ао,1523010,386.7,,
2014-02-05,NVTK,Новатэк ао,1457890,395.52,,
2014-02-06,NVTK,Новатэк ао,1130940,400.47,,
2014-02-07,NVTK,Новатэк ао,1436470,407.84,,
2014-02-10,NVTK,Новатэк ао,841220,403.81,,
2014-02-11,NVTK,Новатэк ао,1523030,409.65,,
2014-02-12,NVTK,Новатэк ао,1766110,415.25,,
2014-02-13,NVTK,Новатэк ао,1770270,410.27,,
2014-02-14,NVTK,Новатэк ао,1642540,417.43,,
2014-02-17,NVTK,Новатэк ао,1047590,416.13,,
2014-02-18,NVTK,Новатэк ао,868490,413.27,,
2014-02-19,NVTK,Новатэк ао,1690630,413.0,,
2014-02-20,NVTK,Новатэк ао,1316090,409.0,,
