tradedate,secid,shortname,volume,close,dividends_value,currencyid
2015-08-11,CHMF,СевСт-ао,914590,682.0,,
2015-08-12,CHMF,СевСт-ао,683790,687.9,,
2015-08-13,CHMF,СевСт-ао,813220,696.8,,
2015-08-14,CHMF,СевСт-ао,975220,705.1,,
2015-08-17,CHMF,СевСт-ао,738130,706.7,,
2015-08-18,CHMF,СевСт-ао,851590,695.1,,
2015-08-19,CHMF,СевСт-ао,1004800,706.7,,
2015-08-20,CHMF,СевСт-ао,1133270,723.1,,
2015-08-21,CHMF,СевСт-ао,775370,719.1,,
2015-08-24,CHMF,СевСт-ао,1348390,723.8,,
2015-08-25,CHMF,СевСт-ао,1070030,707.0,,
2015-08-26,CHMF,СевСт-ао,840740,700.1,,
2015-08-27,CHMF,СевСт-ао,1051270,691.5,,
2015-08-28,CHMF,СевСт-ао,1038360,693.3,,
2015-08-31,CHMF,СевСт-ао,1827410,725.2,,
2015-09-01,CHMF,СевСт-ао,927390,725.0,,
2015-09-02,CHMF,СевСт-ао,794550,723.1,,
2015-09-03,CHMF,СевСт-ао,915420,730.4,,
2015-09-04,CHMF,СевСт-ао,537990,727.0,,
2015-09-07,CHMF,СевСт-ао,321350,733.5,,
2015-09-08,CHMF,СевСт-ао,852850,744.7,,
2015-09-09,CHMF,СевСт-ао,900600,757.1,,
2015-09-10,CHMF,СевСт-ао,501730,754.5,,
2015-09-11,CHMF,СевСт-ао,336140,755.1,,
2015-09-14,CHMF,СевСт-ао,700900,758.6,,
2015-09-15,CHMF,СевСт-ао,757730,749.9,,
2015-09-16,CHMF,СевСт-ао,744760,730.0,,
2015-09-17,CHMF,СевСт-ао,362510,740.5,,
2015-09-18,CHMF,СевСт-ао,985870,717.0,,
2015-09-21,CHMF,СевСт-ао,499230,732.9,,
2015-09-22,CHMF,СевСт-ао,952730,715.3,,
2015-09-23,CHMF,СевСт-ао,903970,702.6,,
2015-09-24,CHMF,СевСт-ао,678520,710.0,,
2015-09-25,CHMF,СевСт-ао,719150,693.1,,
2015-09-28,CHMF,СевСт-ао,347960,681.2,12.63,RUB
2015-09-29,CHMF,СевСт-ао,801310,696.3,,
2015-09-30,CHMF,СевСт-ао,926830,700.0,,
2015-10-01,CHMF,СевСт-ао,677290,690.1,,
2015-10-02,CHMF,СевСт-ао,630520,693.2,,
2015-10-05,CHMF,СевСт-ао,919460,680.2,,
2015-10-06,CHMF,СевСт-ао,765050,678.7,,
2015-10-07,CHMF,СевСт-ао,941460,670.5,,
2015-10-08,CHMF,СевСт-ао,907600,663.5,,
2015-10-09,CHMF,СевСт-ао,872190,660.0,,
2015-10-12,CHMF,СевСт-ао,1177330,658.5,,
2015-10-13,CHMF,СевСт-ао,780040,672.3,,
2015-10-14,CHMF,СевСт-ао,1122970,685.0,,
2015-10-15,CHMF,СевСт-ао,2246170,725.0,,
2015-10-16,CHMF,СевСт-ао,1361310,711.7,,
2015-10-19,CHMF,СевСт-ао,776570,726.5,,
2015-10-20,CHMF,СевСт-ао,568980,731.9,,
2015-10-21,CHMF,СевСт-ао,1052260,722.5,,
2015-10-22,CHMF,СевСт-ао,898550,717.6,,
2015-10-23,CHMF,СевСт-ао,1255820,712.0,,
2015-10-26,CHMF,СевСт-ао,880450,715.0,,
2015-10-27,CHMF,СевСт-ао,1047070,734.9,,
2015-10-28,CHMF,СевСт-ао,1145400,717.0,,
2015-10-29,CHMF,СевСт-ао,875110,731.0,,
2015-10-30,CHMF,СевСт-ао,2020840,742.0,,
2015-11-02,CHMF,СевСт-ао,458760,749.7,,
2015-11-03,CHMF,СевСт-ао,680730,739.2,,
2015-11-05,CHMF,СевСт-ао,975140,750.0,,
2015-11-06,CHMF,СевСт-ао,902720,747.0,,
2015-11-09,CHMF,СевСт-ао,573220,741.0,,
2015-11-10,CHMF,СевСт-ао,955770,727.0,,
2015-11-11,CHMF,СевСт-ао,715800,722.6,,
2015-11-12,CHMF,СевСт-ао,476060,720.0,,
2015-11-13,CHMF,СевСт-ао,635550,719.4,,
2015-11-16,CHMF,СевСт-ао,698430,714.6,,
2015-11-17,CHMF,СевСт-ао,633550,706.0,,
2015-11-18,CHMF,СевСт-ао,1746490,730.8,,
2015-11-19,CHMF,СевСт-ао,1814420,735.4,,
2015-11-20,CHMF,СевСт-ао,479570,737.1,,
2015-11-23,CHMF,СевСт-ао,519150,735.0,,
2015-11-24,CHMF,СевСт-ао,1341160,712.4,,
2015-11-25,CHMF,СевСт-ао,512340,715.2,,
2015-11-26,CHMF,СевСт-ао,381830,722.0,,
2015-11-27,CHMF,СевСт-ао,486730,710.6,,
2015-11-30,CHMF,СевСт-ао,1107410,703.8,,
2015-12-01,CHMF,СевСт-ао,566130,703.3,,
2015-12-02,CHMF,СевСт-ао,374630,705.7,,
2015-12-03,CHMF,СевСт-ао,628630,697.5,,
2015-12-04,CHMF,СевСт-ао,1267420,686.7,,
2015-12-07,CHMF,СевСт-ао,623700,673.9,,
2015-12-08,CHMF,СевСт-ао,700030,674.6,,
2015-12-09,CHMF,СевСт-ао,925930,658.0,,
2015-12-10,CHMF,СевСт-ао,960560,650.0,,
2015-12-11,CHMF,СевСт-ао,951760,644.9,,
2015-12-14,CHMF,СевСт-ао,1177820,634.6,,
2015-12-15,CHMF,СевСт-ао,1384780,645.0,,
2015-12-16,CHMF,СевСт-ао,921920,633.4,,
2015-12-17,CHMF,СевСт-ао,1684800,630.0,,
2015-12-18,CHMF,СевСт-ао,1441380,606.0,,
2015-12-21,CHMF,СевСт-ао,910690,606.6,13.17,RUB
