tradedate,secid,shortname,volume,close,dividends_value,currencyid
2014-03-31,MTSS,МТС-ао,3442020,271.0,,
2014-04-01,MTSS,МТС-ао,2919010,271.5,,
2014-04-02,MTSS,МТС-ао,3545620,269.0,,
2014-04-03,MTSS,МТС-ао,1895200,268.5,,
2014-04-04,MTSS,МТС-ао,2318250,269.0,,
2014-04-07,MTSS,МТС-ао,3610000,259.5,,
2014-04-08,MTSS,МТС-ао,1792510,258.0,,
2014-04-09,MTSS,МТС-ао,3699280,252.0,,
2014-04-10,MTSS,МТС-ао,2763380,252.45,,
2014-04-11,MTSS,МТС-ао,4135140,253.6,,
2014-04-14,MTSS,МТС-ао,3202680,248.0,,
2014-04-15,MTSS,МТС-ао,5050350,240.0,,
2014-04-16,MTSS,МТС-ао,5093750,243.0,,
2014-04-17,MTSS,МТС-ао,3298920,248.8,,
2014-04-18,MTSS,МТС-ао,3179470,258.9,,
2014-04-21,MTSS,МТС-ао,3304310,256.0,,
2014-04-22,MTSS,МТС-ао,2751430,258.7,,
2014-04-23,MTSS,МТС-ао,4033850,258.0,,
2014-04-24,MTSS,МТС-ао,6304430,253.5,,
2014-04-25,MTSS,МТС-ао,4814650,250.53,,
2014-04-28,MTSS,МТС-ао,3306480,253.69,,
2014-04-29,MTSS,МТС-ао,3231610,257.97,,
2014-04-30,MTSS,МТС-ао,2279210,258.5,,
2014-05-02,MTSS,МТС-ао,970650,259.9,,
2014-05-05,MTSS,МТС-ао,1809080,257.0,,
2014-05-06,MTSS,МТС-ао,2143720,258.0,,
2014-05-07,MTSS,МТС-ао,3820740,268.0,,
2014-05-08,MTSS,МТС-ао,2086170,269.37,,
2014-05-12,MTSS,МТС-ао,1503580,266.0,,
2014-05-13,MTSS,МТС-ао,2337160,270.92,,
2014-05-14,MTSS,МТС-ао,1146260,269.0,,
2014-05-15,MTSS,МТС-ао,1297270,266.57,,
2014-05-16,MTSS,МТС-ао,1004050,267.51,,
2014-05-19,MTSS,МТС-ао,2331070,270.9,,
2014-05-20,MTSS,МТС-ао,3261010,273.74,,
2014-05-21,MTSS,МТС-ао,3216500,276.3,,
2014-05-22,MTSS,МТС-ао,1904730,276.04,,
2014-05-23,MTSS,МТС-ао,1791930,280.4,,
2014-05-26,MTSS,МТС-ао,1216600,281.8,,
2014-05-27,MTSS,МТС-ао,2552580,275.0,,
2014-05-28,MTSS,МТС-ао,1700260,279.8,,
2014-05-29,MTSS,МТС-ао,1784650,284.23,,
2014-05-30,MTSS,МТС-ао,1791040,282.5,,
2014-06-02,MTSS,МТС-ао,2213100,290.0,,
2014-06-03,MTSS,МТС-ао,1978970,290.24,,
2014-06-04,MTSS,МТС-ао,1648250,290.49,,
2014-06-05,MTSS,МТС-ао,4043080,297.0,,
2014-06-06,MTSS,МТС-ао,2828720,303.3,,
2014-06-09,MTSS,МТС-ао,1799300,297.55,,
2014-06-10,MTSS,МТС-ао,1528110,296.63,,
2014-06-11,MTSS,МТС-ао,1764390,301.2,,
2014-06-16,MTSS,МТС-ао,6190690,305.75,,
2014-06-17,MTSS,МТС-ао,1891910,301.0,,
2014-06-18,MTSS,МТС-ао,1753990,303.0,,
2014-06-19,MTSS,МТС-ао,2291870,307.42,,
2014-06-20,MTSS,МТС-ао,1772120,308.0,,
2014-06-23,MTSS,МТС-ао,2120200,306.15,,
2014-06-24,MTSS,МТС-ао,2202040,316.0,,
2014-06-25,MTSS,МТС-ао,2518210,302.71,,
2014-06-26,MTSS,МТС-ао,2770230,299.6,,
2014-06-27,MTSS,МТС-ао,1875440,305.99,,
2014-06-30,MTSS,МТС-ао,2227310,302.01,,
2014-07-01,MTSS,МТС-ао,2859010,307.2,,
2014-07-02,MTSS,МТС-ао,2873240,315.78,,
2014-07-03,MTSS,МТС-ао,4004340,324.0,,
2014-07-04,MTSS,МТС-ао,3384990,298.52,,
2014-07-07,MTSS,МТС-ао,1956640,304.65,,
2014-07-08,MTSS,МТС-ао,3404120,296.15,,
2014-07-09,MTSS,МТС-ао,1995870,296.7,,
2014-07-10,MTSS,МТС-ао,2628080,292.51,,
2014-07-11,MTSS,МТС-ао,1574590,296.9,,
2014-07-14,MTSS,МТС-ао,1541430,298.49,,
2014-07-15,MTSS,МТС-ао,2060890,298.36,,
2014-07-16,MTSS,МТС-ао,2102810,298.0,,
2014-07-17,MTSS,МТС-ао,2602130,290.38,,
2014-07-18,MTSS,МТС-ао,3499380,286.8,,
2014-07-21,MTSS,МТС-ао,4120510,275.2,,
2014-07-22,MTSS,МТС-ао,3361980,276.5,,
2014-07-23,MTSS,МТС-ао,1844320,272.98,,
2014-07-24,MTSS,МТС-ао,1551830,271.99,,
2014-07-25,MTSS,МТС-ао,3093040,266.99,,
2014-07-28,MTSS,МТС-ао,3668150,260.5,,
2014-07-29,MTSS,МТС-ао,2426200,269.3,,
2014-07-30,MTSS,МТС-ао,3017640,271.52,,
2014-07-31,MTSS,МТС-ао,1920300,275.91,,
2014-08-01,MTSS,МТС-ао,2735730,278.6,,
2014-08-04,MTSS,МТС-ао,2137900,282.16,,
2014-08-05,MTSS,МТС-ао,1639720,275.0,,
2014-08-06,MTSS,МТС-ао,1799200,268.0,,
2014-08-07,MTSS,МТС-ао,1806240,268.79,,
2014-08-08,MTSS,МТС-ао,2685310,274.85,,
2014-08-11,MTSS,МТС-ао,1662070,276.0,,
2014-08-12,MTSS,МТС-ао,2488350,280.6,,
2014-08-13,MTSS,МТС-ао,2087020,288.5,,
2014-08-14,MTSS,МТС-ао,2069920,294.0,,
2014-08-15,MTSS,МТС-ао,1505930,298.0,,
2014-08-18,MTSS,МТС-ао,1085390,293.0,,
2014-08-19,MTSS,МТС-ао,2729780,290.25,,
2014-08-20,MTSS,МТС-ао,1809050,292.21,,
2014-08-21,MTSS,МТС-ао,1627290,297.46,,
2014-08-22,MTSS,МТС-ао,1717860,291.13,,
2014-08-25,MTSS,МТС-ао,864290,294.5,,
2014-08-26,MTSS,МТС-ао,1686050,293.22,,
2014-08-27,MTSS,МТС-ао,2094950,299.01,,
2014-08-28,MTSS,МТС-ао,4025730,295.8,,
2014-08-29,MTSS,МТС-ао,4062990,281.87,,
2014-09-01,MTSS,МТС-ао,2818960,278.5,,
2014-09-02,MTSS,МТС-ао,2721610,282.0,,
2014-09-03,MTSS,МТС-ао,3467180,286.0,,
2014-09-04,MTSS,МТС-ао,1770170,290.13,,
2014-09-05,MTSS,МТС-ао,4107460,298.0,,
2014-09-08,MTSS,МТС-ао,3161700,297.22,,
2014-09-09,MTSS,МТС-ао,2072110,296.5,,
2014-09-10,MTSS,МТС-ао,1342300,292.78,,
2014-09-11,MTSS,МТС-ао,1917880,293.0,,
2014-09-12,MTSS,МТС-ао,2518330,296.51,,
2014-09-15,MTSS,МТС-ао,3943220,292.01,,
2014-09-16,MTSS,МТС-ао,2864480,295.4,,
