low,close,open,high,volume,adjclose,date,norm_price,GOOGL_norm_price
83.33999633789062,88.9000015258789,90.94000244140624,91.18000030517578,233959100,88.9000015258789,1667361600,127.44514843224752,127.44514843224752
87.27999877929688,98.44000244140624,88.44999694824219,100.13999938964844,188300000,98.44000244140624,1667970000,141.12149052285173,141.12149052285173
94.0500030517578,97.0500030517578,97.9000015258789,99.63999938964844,128586000,97.0500030517578,1668574800,139.12881700773474,139.12881700773474
94.11000061035156,95.19000244140624,97.08999633789062,98.76000213623048,74868700,95.19000244140624,1669179600,136.462359754623,136.462359754623
94.41999816894533,96.9800033569336,94.81999969482422,102.25,143131100,96.9800033569336,1669784400,139.02846693637412,139.02846693637412
91.61000061035156,95.62999725341795,96.41000366210938,99.52999877929688,161497800,95.62999725341795,1670389200,137.0931269443168,137.0931269443168
87.44000244140625,89.0199966430664,95.1999969482422,96.87000274658205,179799200,89.0199966430664,1670994000,127.61717087610153,127.61717087610151
86.31999969482422,87.38999938964844,89.08000183105469,90.22000122070312,95504200,87.38999938964844,1671598800,125.28044153593903,125.28044153593905
85.94000244140625,89.12000274658203,86.9800033569336,91.0500030517578,94974200,89.12000274658203,1672203600,127.76053749576316,127.76053749576315
84.86000061035156,88.41999816894531,90.3499984741211,90.6500015258789,162902400,88.41999816894531,1672808400,126.75702584481908,126.75702584481908
89.01000213623047,91.29000091552734,89.18000030517578,92.25,116051700,91.29000091552734,1673413200,130.87140064528103,130.87140064528103
90.62999725341795,97.6999969482422,92.13999938964844,100.04000091552734,202391800,97.6999969482422,1674018000,140.06063441151056,140.06063441151056
93.76000213623048,98.83999633789062,95.56999969482422,100.31999969482422,163420700,98.83999633789062,1674622800,141.69491325214838,141.69491325214838
97.58000183105467,107.63999938964844,98.70999908447266,108.18000030517578,251734000,107.63999938964844,1675227600,154.3104101687489,154.3104101687489
92.26000213623048,94.68000030517578,102.0500030517578,103.13999938964844,373981400,94.68000030517578,1675832400,135.73123155623108,135.73123155623108
91.72000122070312,91.79000091552734,94.48999786376952,97.68000030517578,160545000,91.79000091552734,1676437200,131.58818999423931,131.58818999423931
88.58000183105469,90.05999755859375,91.6999969482422,92.11000061035156,166319800,90.05999755859375,1677042000,129.10809403441522,129.10809403441522
89.58999633789062,93.86000061035156,89.9800033569336,95.97000122070312,158950500,93.86000061035156,1677646800,134.55569746143303,134.55569746143303
89.41999816894531,93.97000122070312,94.12000274658205,95.95999908447266,172243600,93.97000122070312,1678251600,134.71339199319084,134.71339199319084
92.63999938964844,104.91999816894533,93.22000122070312,105.0999984741211,252213300,104.91999816894533,1678852800,150.41107436044194,150.41107436044194
99.73999786376952,101.02999877929688,104.2699966430664,106.58999633789062,177797300,101.02999877929688,1679457600,144.8344541005336,144.8344541005336
99.77999877929688,104.72000122070312,102.27999877929688,105.58000183105467,148184700,104.72000122070312,1680062400,150.1243629957936,150.1243629957936
103.66000366210938,105.3499984741211,105.77999877929688,109.16999816894533,130381200,105.3499984741211,1680667200,151.02751363803952,151.02751363803952
104.06999969482422,104.5,106.58000183105467,108.94000244140624,139959500,104.5,1681272000,149.80897393227798,149.80897393227798
103.06999969482422,103.8499984741211,103.58000183105467,106.69000244140624,144733500,103.8499984741211,1681876800,148.87714559116472,148.87714559116472
102.62999725341795,105.31999969482422,104.91999816894533,108.37000274658205,197255500,105.31999969482422,1682481600,150.98450802707603,150.98450802707603
103.97000122070312,107.3499984741211,105.52999877929688,110.1500015258789,134711500,107.3499984741211,1683086400,153.8946710338726,153.8946710338726
107.93000030517578,119.51000213623048,107.97000122070312,120.75,264429600,119.51000213623048,1683691200,171.3269932504597,171.3269932504597
118.88999938964844,122.55999755859376,119.61000061035156,126.43000030517578,179187400,122.55999755859376,1684296000,175.69940171670265,175.69940171670265
119.86000061035156,123.66999816894533,121.12000274658205,125.66000366210938,147212200,123.66999816894533,1684900800,177.29067494637698,177.29067494637698
122.5,127.30999755859376,122.75,128.2899932861328,154005400,127.30999755859376,1685505600,182.5089005318061,182.50890053180618
121.23999786376952,123.83000183105467,126.97000122070312,129.0399932861328,156275400,123.83000183105467,1686110400,177.52005278796557,177.52005278796557
121.4499969482422,123.0999984741211,123.0999984741211,126.11000061035156,137450100,123.0999984741211,1686715200,176.47353552605804,176.47353552605804
116.0999984741211,118.33000183105467,122.4000015258789,123.23999786376952,165649600,118.33000183105467,1687320000,169.63536994942464,169.63536994942464
116.8499984741211,119.9000015258789,117.08999633789062,121.08000183105467,95169900,119.9000015258789,1687924800,171.88608806766013,171.88608806766013
115.3499984741211,117.13999938964844,119.23999786376952,122.61000061035156,132416600,117.13999938964844,1688529600,167.929407798956,167.929407798956
118.41000366210938,123.76000213623048,118.8000030517578,127.0999984741211,159911700,123.76000213623048,1689134400,177.41970271660497,177.41970271660497
118.22000122070312,122.20999908447266,124.5999984741211,125.18000030517578,230264400,122.20999908447266,1689739200,175.1976513598993,175.1976513598993
128.32000732421875,131.5500030517578,130.07000732421875,133.74000549316406,194447700,131.5500030517578,1690344000,188.5872820858553,188.58728208585526
127.41999816894533,131.39999389648438,129.4499969482422,131.61000061035156,118774300,131.39999389648438,1690948800,188.3722321563628,188.3722321563628
128.1699981689453,129.77999877929688,131.66000366210938,132.0500030517578,109806200,129.77999877929688,1691553600,186.049841665634,186.049841665634
126.37999725341795,129.0800018310547,128.6999969482422,131.99000549316406,136469900,129.0800018310547,1692158400,185.0463409520274,185.0463409520274
127.25,134.57000732421875,130.17999267578125,136.57000732421875,146702200,134.57000732421875,1692763200,192.91669587847213,192.91669587847218
134.07000732421875,135.77000427246094,134.77999877929688,138.0,99297300,135.77000427246094,1693368000,194.63698594103704,194.63698594103704
132.9499969482422,135.33999633789062,136.02000427246094,137.47999572753906,100256000,135.33999633789062,1693972800,194.020535726102,194.02053572610194
134.14999389648438,138.0399932861328,135.08999633789062,139.16000366210938,126623900,138.0399932861328,1694577600,197.8911938355416,197.8911938355416
127.22000122070312,128.57000732421875,138.0800018310547,138.0800018310547,133626800,128.57000732421875,1695182400,184.31522369097297,184.31522369097297
128.57000732421875,132.42999267578125,128.57000732421875,134.4199981689453,121385100,132.42999267578125,1695787200,189.84881646524283,189.84881646524283
132.52999877929688,138.05999755859375,132.7899932861328,139.72000122070312,121232800,138.05999755859375,1696392000,197.9198715344089,197.9198715344089
136.6199951171875,139.72000122070312,138.5800018310547,141.22000122070312,126088000,139.72000122070312,1696996800,200.2996174228724,200.29961742287236
133.9499969482422,138.80999755859375,139.4499969482422,140.72000122070312,146888400,138.80999755859375,1697601600,198.9950555578463,198.9950555578463
120.20999908447266,124.08000183105467,128.16000366210938,128.30999755859375,241226200,124.08000183105467,1698206400,177.8784474624447,177.8784474624447
123.72000122070312,130.97000122070312,124.06999969482422,131.91000366210938,132397100,130.97000122070312,1698811200,187.75580381610263,187.75580381610266
129.41000366210938,133.6199951171875,130.97000122070312,135.6999969482422,127806900,133.6199951171875,1699419600,191.5547786157115,191.5547786157115
133.57000732421875,136.97000122070312,134.8699951171875,137.22000122070312,139566100,136.97000122070312,1700024400,196.3572760036019,196.3572760036019
135.4199981689453,137.1999969482422,137.47000122070312,139.4199981689453,72494700,137.1999969482422,1700629200,196.6869929792137,196.6869929792137
127.9000015258789,130.99000549316406,137.57000732421875,138.2899932861328,158441400,130.99000549316406,1701234000,187.78448151497,187.78448151497
129.8800048828125,133.2899932861328,131.44000244140625,138.55999755859375,143715200,133.2899932861328,1701838800,191.08169502043805,191.08169502043805
