low,open,close,high,volume,adjclose,date,norm_price,IBM_norm_price
131.6061248779297,132.65774536132812,134.11090087890625,135.73614501953125,20876173,118.75813293457033,1625630400,112.73665776315104,112.73665776315104
130.21987915039062,134.53155517578125,133.8145294189453,138.54684448242188,35926439,118.49566650390624,1626235200,112.48749934816992,112.48749934816993
133.50860595703125,133.8145294189453,136.47227478027344,137.32313537597656,20894582,120.84915161132812,1626840000,114.72165408393252,114.72165408393253
134.5984649658203,136.72084045410156,137.73422241210938,138.33651733398438,16489667,121.96664428710938,1627444800,115.78248576113472,115.78248576113471
134.1682586669922,137.47610473632812,135.1625213623047,138.04014587402344,20520742,119.6893539428711,1628049600,113.6206624331512,113.62066243315121
134.88528442382812,135.54493713378906,136.1567840576172,137.41873168945312,14767219,121.9579086303711,1628654400,115.77419303439925,115.77419303439925
131.1759033203125,135.4397735595703,133.69024658203125,135.67877197265625,16457556,119.7485809326172,1629259200,113.67688639616205,113.67688639616205
132.31358337402344,133.7667236328125,134.1682586669922,134.7418670654297,13808874,120.1767578125,1629864000,114.08335312965336,114.08335312965335
131.70172119140625,133.8240966796875,131.988525390625,134.29254150390625,10874425,118.22432708740234,1630468800,112.2299178404436,112.22991784044359
129.3881378173828,132.06500244140625,130.2294464111328,133.2409210205078,19944292,116.648681640625,1631073600,110.73416342682992,110.73416342682991
126.94072723388672,130.2294464111328,127.12236785888672,131.88336181640625,21311622,113.86561584472656,1631678400,108.09220932725344,108.09220932725344
127.60037994384766,127.83938598632812,131.42446899414062,133.54684448242188,17992559,117.7190933227539,1632283200,111.7503012903338,111.7503012903338
130.4397735595703,131.67303466796875,136.8546905517578,139.579345703125,31932393,122.58302307128906,1632888000,116.36761186852154,116.36761186852154
134.13002014160156,136.21414184570312,134.29254150390625,137.74378967285156,19691369,120.2880630493164,1633492800,114.18901478060847,114.18901478060849
133.51815795898438,134.34034729003906,135.73614501953125,138.5659637451172,21771026,121.58113861083984,1634097600,115.4165266439154,115.41652664391539
121.04206848144533,135.44932556152344,121.53919982910156,135.9464569091797,67083013,108.86467742919922,1634702400,103.34483692660685,103.34483692660683
118.39388275146484,121.83556365966795,120.63097381591795,122.25621032714844,31184502,108.05117797851562,1635307200,102.57258489724262,102.57258489724262
119.9000015258789,120.67877960205078,120.8499984741211,124.77999877929688,32531884,108.24735260009766,1635912000,102.7588127422635,102.7588127422635
118.30999755859376,121.0,118.45999908447266,122.43000030517578,26129000,107.52249145507812,1636520400,102.07070472967884,102.07070472967884
115.19000244140624,118.37999725341795,116.79000091552734,119.33000183105467,25799400,106.0066909790039,1637125200,100.63176092612014,100.63176092612014
114.55999755859376,116.16000366210938,117.0999984741211,119.61000061035156,24745300,106.28807067871094,1637730000,100.8988736376752,100.8988736376752
116.55999755859376,118.25,121.58000183105467,122.08000183105467,27835100,110.35443115234376,1638334800,104.75905464363728,104.75905464363728
120.79000091552734,122.0,123.76000213623048,125.33000183105467,27615500,112.33314514160156,1638939600,106.6374405386144,106.63744053861441
122.18000030517578,123.8000030517578,128.97000122070312,129.33999633789062,32446900,117.06210327148438,1639544400,111.1266230568222,111.1266230568222
127.5999984741211,129.05999755859375,132.6300048828125,133.22000122070312,15311300,120.3841781616211,1640149200,114.28025650236688,114.28025650236687
132.3000030517578,132.39999389648438,138.02000427246094,139.9499969482422,22666000,125.27650451660156,1640754000,118.92452387436192,118.92452387436192
127.97000122070312,138.30999755859375,132.8699951171875,142.1999969482422,40641200,120.60202026367188,1641358800,114.48705320671414,114.48705320671414
131.3699951171875,133.25,132.94000244140625,136.0500030517578,20777300,120.66554260253906,1641963600,114.54735472880974,114.54735472880974
124.19000244140624,132.89999389648438,136.10000610351562,137.33999633789062,48488600,123.53378295898438,1642568400,117.27016472469596,117.27016472469596
131.7899932861328,136.47000122070312,135.52999877929688,137.07000732421875,31370200,123.01641845703124,1643173200,116.7790325103858,116.7790325103858
135.25999450683594,135.6999969482422,137.02000427246094,138.82000732421875,23540800,124.36884307861328,1643778000,118.06288421760117,118.06288421760115
129.07000732421875,137.83999633789062,129.94000244140625,138.35000610351562,25287600,117.94254302978516,1644382800,111.9624212734152,111.96242127341519
122.68000030517578,129.4499969482422,123.91999816894533,130.44000244140625,21631500,113.83323669433594,1644987600,108.06147191916148,108.06147191916149
118.80999755859376,124.37999725341795,121.3499984741211,124.6999969482422,26741100,111.47241973876952,1645592400,105.82035708698598,105.82035708698598
121.8000030517578,122.58999633789062,125.68000030517578,128.35000610351562,24435400,115.44996643066406,1646197200,109.5962274973782,109.5962274973782
122.69000244140624,127.41000366210938,125.63999938964844,128.10000610351562,21160300,115.41322326660156,1646802000,109.56134734719654,109.56134734719654
124.70999908447266,126.5,129.05999755859375,129.74000549316406,21505500,118.55484771728516,1647403200,112.54367985584416,112.54367985584416
127.8000030517578,129.0800018310547,131.94000244140625,132.83999633789062,17700300,121.20040893554688,1648008000,115.0551013668152,115.0551013668152
128.05999755859375,132.00999450683594,128.88999938964844,133.0800018310547,16826300,118.39868927001952,1648612800,112.39543921757216,112.39543921757216
125.58000183105467,127.77999877929688,125.9800033569336,129.50999450683594,16533200,115.72555541992188,1649217600,109.85784310885272,109.85784310885272
124.91000366210938,125.63999938964844,129.14999389648438,130.5800018310547,22304700,118.63751220703124,1649822400,112.62215295119674,112.62215295119674
133.3800048828125,135.0,136.19000244140625,141.8800048828125,44994600,125.1044921875,1650427200,118.7612332045124,118.76123320451241
130.88999938964844,135.77999877929688,132.52000427246094,137.1199951171875,21824200,121.73322296142578,1651032000,115.56089975722952,115.56089975722952
128.42999267578125,132.8699951171875,129.1300048828125,137.99000549316406,35486700,118.6191635131836,1651636800,112.60473460377423,112.60473460377425
129.86000061035156,129.86000061035156,138.3699951171875,138.3699951171875,23504300,128.64892578125,1652241600,122.12595094761603,122.12595094761603
125.8000030517578,137.10000610351562,133.8000030517578,137.6199951171875,26518400,124.39999389648438,1652846400,118.09245557416088,118.09245557416088
132.86000061035156,132.86000061035156,138.83999633789062,139.8300018310547,19814700,129.0858917236328,1653451200,122.54076110573553,122.54076110573553
136.85000610351562,139.6699981689453,142.77999877929688,144.72999572753906,19537500,132.74911499023438,1654056000,126.01824544732924,126.01824544732924
133.75999450683594,142.07000732421875,135.72000122070312,142.8000030517578,22350000,126.18509674072266,1654660800,119.787047122967,119.78704712296701
132.85000610351562,136.00999450683594,137.85000610351562,138.5,27051100,128.1654510498047,1655265600,121.66699016750584,121.66699016750584
136.02999877929688,136.10000610351562,141.86000061035156,144.16000366210938,27833200,131.8937225341797,1655870400,125.2062245424153,125.2062245424153
135.27000427246094,142.74000549316406,137.6199951171875,143.52000427246094,19324800,127.95159149169922,1656475200,121.4639740774432,121.4639740774432
137.1300048828125,138.0,139.17999267578125,141.8699951171875,17095000,129.40200805664062,1657080000,122.84084917521773,122.84084917521771
127.72000122070312,137.17999267578125,130.8800048828125,140.67999267578125,51863100,121.68513488769533,1657684800,115.51524992612596,115.51524992612595
125.12999725341795,130.6999969482422,128.0800018310547,130.72000122070312,36672300,119.08184051513672,1658289600,113.04395217595356,113.04395217595355
127.58000183105467,127.97000122070312,131.80999755859375,132.77999877929688,22421800,122.54978942871094,1658894400,116.33606329414629,116.33606329414627
129.1199951171875,131.82000732421875,129.47000122070312,133.35000610351562,16172000,120.37417602539062,1659499200,114.27076151131868,114.27076151131867
130.33999633789062,130.75,136.55999755859375,137.3699951171875,17037600,128.56576538085938,1660104000,122.04700708611688,122.04700708611689
134.72000122070312,136.4600067138672,134.74000549316406,139.33999633789062,17236500,126.85230255126952,1660708800,120.42042313909762,120.42042313909762
129.2899932861328,134.88999938964844,129.5800018310547,135.11000061035156,14937600,121.99437713623048,1661313600,115.80881245256128,115.80881245256127
126.3000030517578,129.9199981689453,126.72000122070312,130.55999755859375,13274300,119.3018035888672,1661918400,113.25276231089688,113.25276231089688
126.27999877929688,126.69000244140624,127.25,130.99000549316406,16964700,119.80076599121094,1662523200,113.72642547989176,113.72642547989177
123.83000183105467,127.5,126.3000030517578,129.0,25619600,118.90638732910156,1663128000,112.87739511330254,112.87739511330254
121.08000183105467,126.88999938964844,121.73999786376952,127.83999633789062,20736700,114.6133270263672,1663732800,108.80200879536017,108.80200879536015
118.61000061035156,121.6500015258789,125.5,125.6500015258789,22988000,118.15321350097656,1664337600,112.16240997502769,112.16240997502767
116.94000244140624,124.70999908447266,117.8000030517578,126.45999908447266,22820300,110.90398406982422,1664942400,105.28074320213685,105.28074320213685
115.5500030517578,118.0,122.94000244140624,123.94000244140624,23517600,115.74308013916016,1665547200,109.87447926021636,109.87447926021635
121.98999786376952,122.36000061035156,132.92999267578125,133.3000030517578,38299500,125.14827728271484,1666152000,118.80279823397512,118.80279823397512
132.80999755859375,133.72000122070312,138.1999969482422,138.86000061035156,23603600,130.10977172851562,1666756800,123.5127266195804,123.51272661958039
133.97000122070312,137.75,140.0399932861328,140.92999267578125,23066800,131.842041015625,1667361600,125.15716346738822,125.15716346738822
136.94000244140625,137.9499969482422,144.33999633789062,146.16000366210938,26000900,135.89031982421875,1667970000,129.0001796153913,129.0001796153913
143.25,144.1300048828125,149.10000610351562,149.35000610351562,22599200,142.04530334472656,1668574800,134.84308277951922,134.84308277951922
145.6999969482422,149.10000610351562,146.49000549316406,150.4600067138672,12026200,139.5587921142578,1669179600,132.4826468355824,132.4826468355824
145.6699981689453,146.19000244140625,147.5,150.00999450683594,19405700,140.52101135253906,1669784400,133.39607801102028,133.39607801102028
146.2899932861328,147.3300018310547,150.57000732421875,153.2100067138672,22528900,143.4457550048828,1670389200,136.17252637738932,136.17252637738932
137.1999969482422,150.47000122070312,141.27999877929688,151.91000366210938,31166700,134.59530639648438,1670994000,127.7708281428348,127.77082814283479
138.6199951171875,141.83999633789062,142.4199981689453,143.08999633789062,11965700,135.68136596679688,1671598800,128.8018204889015,128.8018204889015
139.4499969482422,142.39999389648438,141.5500030517578,142.80999755859375,11073300,134.8525390625,1672203600,128.0150181643307,128.0150181643307
140.00999450683594,142.07000732421875,144.8000030517578,145.47000122070312,16449600,137.94876098632812,1672808400,130.9542502216222,130.9542502216222
143.4499969482422,145.0,145.19000244140625,147.17999267578125,11426800,138.32029724121094,1673413200,131.3069482186209,131.3069482186209
139.75,144.39999389648438,141.49000549316406,144.67999267578125,28738800,134.7953643798828,1674018000,127.960742448911,127.960742448911
132.97999572753906,140.47000122070312,134.72999572753906,141.02999877929688,45621200,128.35520935058594,1674622800,121.84712702284592,121.84712702284592
132.8000030517578,134.49000549316406,135.83999633789062,136.9499969482422,23871300,129.41268920898438,1675227600,122.85098875375888,122.85098875375888
133.33999633789062,135.7100067138672,136.00999450683594,137.38999938964844,21167300,129.5746307373047,1675832400,123.00471924955532,123.00471924955531
131.66000366210938,135.1999969482422,131.7100067138672,136.4499969482422,13195600,127.0193862915039,1676437200,120.57903511770604,120.57903511770603
128.86000061035156,131.89999389648438,129.3000030517578,131.99000549316406,17846000,124.6952133178711,1677042000,118.37270628248288,118.37270628248287
127.70999908447266,128.89999389648438,128.25,130.86000061035156,16622700,123.68260192871094,1677646800,117.41143802399894,117.41143802399894
123.1999969482422,128.47999572753906,124.6500015258789,128.74000549316406,30551200,120.2108154296875,1678251600,114.11568390008748,114.11568390008749
121.70999908447266,122.98999786376952,126.56999969482422,127.1500015258789,58272800,122.06242370605467,1678852800,115.87340881042464,115.87340881042464
122.5999984741211,127.0,129.33999633789062,130.25999450683594,21426200,124.73377990722656,1679457600,118.40931740357262,118.40931740357262
129.10000610351562,130.1199951171875,131.60000610351562,132.61000061035156,18589000,126.9133071899414,1680062400,120.47833461767996,120.47833461767995
129.24000549316406,131.3699951171875,130.4199981689453,132.61000061035156,11696100,125.77532958984376,1680667200,119.39805667734704,119.39805667734704
126.0,130.39999389648438,127.77999877929688,130.88999938964844,20616100,123.22933959960938,1681272000,116.98115776604806,116.98115776604806
124.55999755859376,126.5,125.88999938964844,130.97999572753906,31808700,121.40665435791016,1681876800,115.25088938588918,115.25088938588918
123.2699966430664,125.80999755859376,125.16000366210938,127.25,19505900,120.70264434814452,1682481600,114.5825752791281,114.5825752791281
120.66000366210938,125.45999908447266,121.16999816894533,125.56999969482422,22197000,116.85474395751952,1683086400,110.92977762455746,110.92977762455746
120.5500030517578,121.98999786376952,123.45999908447266,123.86000061035156,17860300,120.68669128417967,1683691200,114.56743109432124,114.56743109432124
123.47000122070312,123.94000244140624,128.17999267578125,129.08999633789062,20017900,125.30065155029295,1684296000,118.94744656442109,118.94744656442107
125.01000213623048,127.81999969482422,129.47999572753906,130.07000732421875,17372100,126.57145690917967,1684900800,120.1538174064696,120.15381740646961
127.45999908447266,128.50999450683594,132.69000244140625,133.5800018310547,28391700,129.70936584472656,1685505600,123.13262279029614,123.13262279029614
132.19000244140625,132.5,137.60000610351562,138.1699981689453,22303800,134.50906372070312,1686110400,127.6889582886709,127.6889582886709
135.88999938964844,137.8000030517578,135.9600067138672,139.47000122070312,20071900,132.90591430664062,1686715200,126.16709446031368,126.16709446031369
129.17999267578125,135.11000061035156,132.33999633789062,135.38999938964844,30904300,129.36721801757812,1687320000,122.80782311939788,122.80782311939788
130.91000366210938,132.05999755859375,133.6699981689453,135.02999877929688,12107100,130.66734313964844,1687924800,124.04202710454196,124.04202710454196
131.5500030517578,133.32000732421875,134.44000244140625,134.55999755859375,14739600,131.4200439453125,1688529600,124.75656320433858,124.75656320433858
132.57000732421875,135.07000732421875,135.36000061035156,135.9499969482422,16833800,132.3193817138672,1689134400,125.61030123239334,125.61030123239334
135.19000244140625,135.52999877929688,140.3300018310547,140.42999267578125,29520900,137.177734375,1689739200,130.22231750207138,130.22231750207138
139.8800048828125,140.44000244140625,143.3300018310547,144.60000610351562,28000200,140.11033630371094,1690344000,133.00622570122428,133.00622570122428
142.30999755859375,142.77999877929688,145.91000366210938,146.5,21225700,142.63238525390625,1690948800,135.4003974714788,135.4003974714788
141.1999969482422,144.94000244140625,141.8699951171875,144.94000244140625,19217700,138.68313598632812,1691553600,131.65138970166464,131.65138970166464
139.75999450683594,141.6999969482422,141.49000549316406,143.22999572753906,17437400,139.90333557128906,1692158400,132.8097206690963,132.8097206690963
141.5800018310547,141.72000122070312,146.4499969482422,146.74000549316406,15458600,144.80770874023438,1692763200,137.4654240371746,137.46542403717459
145.75,146.4199981689453,148.1300048828125,149.0,12590100,146.46888732910156,1693368000,139.0423747472348,139.0423747472348
145.8000030517578,147.66000366210938,146.3000030517578,148.77999877929688,17719200,144.65939331054688,1693972800,137.32462874657426,137.32462874657426
144.66000366210938,145.9499969482422,146.52000427246094,147.85000610351562,18035800,144.87693786621094,1694577600,137.53114299123362,137.53114299123362
143.02000427246094,148.36000061035156,143.24000549316406,151.92999267578125,24657900,141.6337127685547,1695182400,134.45236136299113,134.45236136299113
139.61000061035156,143.6699981689453,140.38999938964844,143.82000732421875,22486300,138.815673828125,1695787200,131.77720738624842,131.77720738624842
139.99000549316406,140.3699951171875,142.11000061035156,143.4199981689453,14742800,140.51638793945312,1696392000,133.39168902202317,133.39168902202317
136.30999755859375,142.50999450683594,140.32000732421875,143.33999633789062,18549700,138.7464599609375,1696996800,131.7115029173016,131.7115029173016
135.8699951171875,140.0,137.7899932861328,140.42999267578125,20665000,136.2448272705078,1697601600,129.3367122271729,129.3367122271729
136.3300018310547,137.5,144.63999938964844,144.75999450683594,33867800,143.01800537109375,1698206400,135.76646522703965,135.76646522703965
144.4499969482422,145.0,148.8300018310547,149.27999877929688,20310000,147.16102600097656,1698811200,139.69941943670295,139.69941943670295
145.27999877929688,149.25,150.41000366210938,150.80999755859375,17179400,148.7233123779297,1699419600,141.18249213458407,141.18249213458407
150.39999389648438,150.39999389648438,153.91000366210938,154.67999267578125,19096200,153.91000366210938,1700024400,146.10619904861784,146.10619904861784
153.9199981689453,154.5,155.64999389648438,156.13999938964844,11563200,155.64999389648438,1700629200,147.7579653631997,147.7579653631997
156.02000427246094,156.14999389648438,161.38999938964844,162.7899932861328,25516200,161.38999938964844,1701234000,153.20693141589075,153.20693141589075
159.97000122070312,161.58999633789062,163.50999450683594,163.64999389648438,17859000,163.50999450683594,1701838800,155.21943496474324,155.21943496474324
